"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-04-01 ~ 2021-04-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"7853","경상남도 김해시 진영읍 진영리","598-3","0598","0003","협성팔레스타운","74.5200","202104","26","10,300","-","5","-","-","2001","김해대로244번길 10","-","-","-","-"
"7854","충청남도 아산시 장존동","305","0305","0000","청솔","39.9940","202104","26","4,700","-","14","-","-","2004","외암로 1247","-","-","-","-"
"7855","경상남도 김해시 진영읍 진영리","1691","1691","0000","진영이진캐스빌","84.9443","202104","26","27,000","-","8","-","-","2017","진산대로 61","-","-","-","-"
"7856","경상북도 칠곡군 북삼읍 어로리","440-1","0440","0001","북삼삼주","50.9200","202104","26","2,250","-","1","-","-","1991","어로3길 9","-","-","-","-"
"7857","경상북도 안동시 송현동","516-5","0516","0005","삼성명가타운1차","59.6831","202104","26","9,000","-","2","-","-","2000","송현길 154-19","-","-","-","-"
"7858","경상북도 안동시 송현동","288","0288","0000","우성","84.9940","202104","26","14,800","-","11","-","-","1993","합전길 12","-","-","-","-"
"7859","경상북도 포항시 남구 연일읍 동문리","256-7","0256","0007","수정2","39.4800","202104","26","3,700","-","2","-","-","1987","동문로21번길 17","-","-","-","-"
"7860","경상북도 포항시 남구 연일읍 오천리","1013","1013","0000","연일에코코아루","84.9677","202104","26","22,500","-","11","-","-","2010","동문로54번길 20","20210616","-","-","-"
"7861","경상북도 포항시 남구 연일읍 오천리","1013","1013","0000","연일에코코아루","84.9677","202104","26","22,500","-","11","-","-","2010","동문로54번길 20","-","-","-","-"
"7862","경상남도 김해시 진영읍 여래리","1012","1012","0000","협성휴포레진영","67.3726","202104","26","17,400","-","14","-","-","2017","진영로 284","-","-","-","-"
"7863","경상북도 구미시 상모동","197-3","0197","0003","두산맨션","59.1900","202104","26","6,800","-","9","-","-","1995","상모로 6","-","-","-","-"
"7864","경상북도 칠곡군 북삼읍 인평리","271-1","0271","0001","숭오동늘푸른타운","59.9250","202104","26","4,500","-","3","-","-","1995","북삼로8길 19","-","-","-","-"
"7865","경상남도 창원시 성산구 상남동","45-1","0045","0001","성원","49.9800","202104","26","15,000","-","8","-","-","1994","원이대로 774","20211014","-","-","-"
"7866","경상남도 창원시 성산구 상남동","45-1","0045","0001","성원","49.9800","202104","26","14,500","-","23","-","-","1994","원이대로 774","-","-","-","-"
"7867","경상남도 통영시 도남동","364","0364","0000","세인","53.8200","202104","26","5,500","-","3","-","-","1988","데메4길 45","-","-","-","-"
"7868","경상남도 김해시 삼정동","600-2","0600","0002","경남궁전","84.7675","202104","26","12,800","-","10","-","-","2000","활천로24번길 16","-","-","-","-"
"7869","충청남도 아산시 배방읍 장재리","1539","1539","0000","연화마을8단지","74.9600","202104","26","33,400","-","9","-","-","2009","연화로 36","-","-","-","-"
"7870","경상남도 창원시 성산구 상남동","45-1","0045","0001","성원","108.5000","202104","26","43,300","-","14","-","-","1994","원이대로 774","-","-","-","-"
"7871","경상남도 창원시 성산구 상남동","45-1","0045","0001","성원","59.9700","202104","26","22,300","-","21","-","-","1994","원이대로 774","-","-","-","-"
"7872","경상북도 경주시 황성동","336-3","0336","0003","우주타운","83.0700","202104","26","13,400","-","5","-","-","1990","용담로 24-25","-","-","-","-"
"7873","강원특별자치도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.9870","202104","26","14,500","-","6","-","-","2005","영진3길 43","-","-","-","-"
"7874","강원특별자치도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","202104","26","16,000","-","6","-","-","2008","영진3길 15","-","-","-","-"
"7875","강원특별자치도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.2400","202104","26","4,700","-","12","-","-","1999","연주로 132","-","-","-","-"
"7876","강원특별자치도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2000","202104","26","6,400","-","4","-","-","1999","연주로 132","-","-","-","-"
"7877","강원특별자치도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.2400","202104","26","4,650","-","6","-","-","1999","연주로 132","-","-","-","-"
"7878","경상북도 구미시 공단동","758","0758","0000","우림필유","84.8287","202104","26","23,800","-","12","-","-","2012","수출대로3길 130","-","-","-","-"
"7879","경상북도 구미시 공단동","758","0758","0000","우림필유","84.8287","202104","26","17,800","-","3","-","-","2012","수출대로3길 130","-","-","-","-"
"7880","경상북도 구미시 공단동","251","0251","0000","파라디아","84.8872","202104","26","16,800","-","14","-","-","2011","1공단로9길 30-12","-","-","-","-"
"7881","전라남도 순천시 풍덕동","276-3","0276","0003","순천리가안","17.1756","202104","26","6,750","-","13","-","-","2016","하풍1길 13","-","-","-","-"
"7882","경상북도 구미시 공단동","251","0251","0000","파라디아","84.9057","202104","26","17,000","-","14","-","-","2011","1공단로9길 30-12","-","-","-","-"
"7883","경상북도 구미시 송정동","3","0003","0000","푸르지오캐슬A단지","107.2480","202104","26","32,000","-","3","-","-","2007","박정희로 599","-","-","-","-"
"7884","강원특별자치도 동해시 천곡동","1080","1080","0000","천곡주공1차","51.0900","202104","26","5,900","-","4","-","-","1983","천곡로 20","-","-","-","-"
"7885","경상북도 경주시 충효동","79","0079","0000","대신유니하우스","21.0000","202104","26","2,200","-","1","-","-","1997","충효1길 34","-","-","-","-"
"7886","경상남도 김해시 삼문동","1267","1267","0000","장유덕산아내에코캐슬","69.0307","202104","26","25,000","-","8","-","-","2018","대청로 237","-","-","-","-"
"7887","강원특별자치도 동해시 천곡동","415","0415","0000","천곡주공4차","47.0100","202104","26","4,650","-","5","-","-","1989","샘실1길 5","-","-","-","-"
"7888","강원특별자치도 동해시 천곡동","415","0415","0000","천곡주공4차","39.9900","202104","26","4,150","-","5","-","-","1991","샘실1길 5","-","-","-","-"
"7889","강원특별자치도 동해시 천곡동","794","0794","0000","한양3차","49.8100","202104","26","7,350","-","10","-","-","1992","천곡로 15","-","-","-","-"
"7890","강원특별자치도 동해시 천곡동","380-2","0380","0002","현대1차","71.3550","202104","26","9,500","-","13","-","-","1993","한섬로 8","-","-","-","-"
"7891","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","71.8390","202104","26","17,800","-","4","-","-","2016","평릉1길 37-1","20210510","-","-","-"
"7892","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","71.8390","202104","26","17,400","-","2","-","-","2016","평릉1길 37-1","20210510","-","-","-"
"7893","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","70.4350","202104","26","17,100","-","2","-","-","2016","평릉1길 37-1","20210510","-","-","-"
"7894","전라남도 목포시 연산동","1260","1260","0000","연산주공3단지","59.9900","202104","26","7,500","-","2","-","-","1997","원산중앙로 87","-","-","-","-"
"7895","경상남도 거제시 고현동","1062","1062","0000","거제2차덕산베스트타운","59.7600","202104","26","11,400","-","13","-","-","2003","중곡2로 89","-","-","-","-"
"7896","경상남도 거제시 고현동","1","0001","0000","스타힐스센트럴","84.9910","202104","26","26,000","-","3","-","-","2015","고현로 138-37","-","-","-","-"
"7897","경상남도 거제시 고현동","1056","1056","0000","고려5차(601-603동)","59.9500","202104","26","11,800","-","14","-","-","1997","중곡로2길 31","-","-","-","-"
"7898","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","71.8390","202104","26","17,800","-","4","-","-","2016","평릉1길 37-1","-","-","-","-"
"7899","경상남도 김해시 삼방동","571-1","0571","0001","선경주상복합","84.8850","202104","26","14,900","-","9","-","-","2003","인제로 262","-","-","-","-"
"7900","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","70.4350","202104","26","17,100","-","2","-","-","2016","평릉1길 37-1","-","-","-","-"
"7901","경상남도 창원시 마산회원구 내서읍 중리","1056","1056","0000","시영장미","47.6100","202104","26","6,500","-","10","-","-","1992","중리상곡로 18","-","-","-","-"
"7902","경상남도 거제시 고현동","1056","1056","0000","고려5차(601-603동)","59.9500","202104","26","11,500","-","5","-","-","1997","중곡로2길 31","-","-","-","-"
"7903","충청남도 천안시 서북구 쌍용동","1552","1552","0000","월봉현대","99.1700","202104","26","21,000","-","4","-","-","1998","월봉4로 91","-","-","-","-"
"7904","충청남도 천안시 서북구 쌍용동","1552","1552","0000","월봉현대","178.0800","202104","26","29,800","-","15","-","-","1998","월봉4로 91","-","-","-","-"
"7905","충청남도 천안시 서북구 쌍용동","1282","1282","0000","주공7단지2차","49.7700","202104","26","10,000","-","9","-","-","1995","쌍용11길 55","-","-","-","-"
"7906","충청남도 천안시 서북구 쌍용동","1289","1289","0000","주공7단지3차","59.8500","202104","26","11,800","-","12","-","-","1995","쌍용11길 58","-","-","-","-"
"7907","충청남도 천안시 서북구 쌍용동","1914","1914","0000","주공9","39.6900","202104","26","7,800","-","10","-","-","1998","봉서산샛길 65","-","-","-","-"
"7908","충청남도 천안시 서북구 쌍용동","1561","1561","0000","월봉청솔2차","48.4500","202104","26","11,400","-","8","-","-","2000","월봉7길 77","-","-","-","-"
"7909","충청남도 천안시 서북구 쌍용동","2077","2077","0000","쌍용동일하이빌","114.7710","202104","26","40,000","-","15","-","-","2007","충무로 5-16","-","-","-","-"
"7910","경상남도 거제시 고현동","963-1","0963","0001","고현주공","39.3000","202104","26","16,200","-","1","-","-","1989","고현로13길 30-8","-","-","-","-"
"7911","경상남도 진주시 하대동","101","0101","0000","현대","84.9300","202104","26","15,500","-","13","-","-","1996","하대로 142","-","-","-","-"
"7912","경상남도 진주시 하대동","109-5","0109","0005","한보타워(하대1차)","37.6600","202104","26","4,670","-","2","-","-","1992","모덕로306번길 2","-","-","-","-"
"7913","강원특별자치도 동해시 천곡동","1103","1103","0000","한양수자인","71.8390","202104","26","17,400","-","2","-","-","2016","평릉1길 37-1","-","-","-","-"
"7914","강원특별자치도 동해시 천곡동","1060-2","1060","0002","센트로빌","59.9587","202104","26","12,600","-","14","-","-","2003","한섬로 73","-","-","-","-"
"7915","경상북도 구미시 공단동","108","0108","0000","공단4주공","40.4700","202104","26","12,500","-","1","-","-","1985","수출대로3길 125","-","-","-","-"
"7916","경상북도 구미시 공단동","108","0108","0000","공단4주공","40.4700","202104","26","12,500","-","1","-","-","1985","수출대로3길 125","20210429","-","-","-"
"7917","강원특별자치도 동해시 평릉동","449","0449","0000","동해하나리움","59.9844","202104","26","13,400","-","7","-","-","2010","평원로 115","-","-","-","-"
"7918","경상남도 창원시 마산합포구 해운동","47-1","0047","0001","현대","59.9600","202104","26","10,900","-","12","-","-","1995","월영동11길 37","-","-","-","-"
"7919","충청북도 충주시 칠금동","626","0626","0000","삼일","78.0900","202104","26","15,400","-","5","-","-","1996","금릉로 17","-","-","-","-"
"7920","충청남도 서산시 읍내동","873","0873","0000","양우내안애퍼스트힐","59.9580","202104","26","18,500","-","2","-","-","2018","안견로 457","-","-","-","-"
"7921","충청남도 서산시 읍내동","55","0055","0000","서산읍내현대","59.8710","202104","26","13,100","-","1","-","-","2001","호수공원6로 19","20210629","-","-","-"
"7922","강원특별자치도 동해시 효가동","481","0481","0000","동아더프라임2단지","84.9714","202104","26","19,000","-","17","-","-","2013","양지길 20-1","-","-","-","-"
"7923","강원특별자치도 동해시 효가동","481","0481","0000","동아더프라임2단지","84.9714","202104","26","19,000","-","9","-","-","2013","양지길 20-1","-","-","-","-"
"7924","충청남도 서산시 읍내동","55","0055","0000","서산읍내현대","59.8710","202104","26","13,100","-","1","-","-","2001","호수공원6로 19","-","-","-","-"
"7925","경상북도 포항시 남구 오천읍 구정리","463","0463","0000","우방신세계타운2차","59.9400","202104","26","5,750","-","1","-","-","1996","해병로 127","-","-","-","-"
"7926","강원특별자치도 동해시 동회동","457","0457","0000","북삼2차웰메이드타운","84.9607","202104","26","28,300","-","2","-","-","2019","효자로 636-2","-","-","-","-"
"7927","강원특별자치도 동해시 쇄운동","1100","1100","0000","아름다운아침","60.0000","202104","26","8,500","-","9","-","-","2012","효자로 572-1","-","-","-","-"
"7928","경상남도 진주시 하대동","73-1","0073","0001","하대주공","36.2000","202104","26","8,500","-","4","-","-","1982","상대로 125","-","-","-","-"
"7929","경상남도 양산시 평산동","41","0041","0000","삼성명가타운","84.9300","202104","26","16,000","-","10","-","-","2002","평산중앙로 88","-","-","-","-"
"7930","경상남도 양산시 평산동","568","0568","0000","봉우","58.8400","202104","26","6,150","-","5","-","-","1994","신명로 87","-","-","-","-"
"7931","강원특별자치도 동해시 쇄운동","1100","1100","0000","아름다운아침","60.0000","202104","26","8,400","-","7","-","-","2012","효자로 572-1","-","-","-","-"
"7932","강원특별자치도 동해시 쇄운동","1100","1100","0000","아름다운아침","49.9500","202104","26","7,300","-","4","-","-","2012","효자로 572-1","-","-","-","-"
"7933","강원특별자치도 동해시 쇄운동","1100","1100","0000","아름다운아침","49.9500","202104","26","7,600","-","14","-","-","2012","효자로 572-1","20210510","-","-","-"
